hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr2:g.215609847C>T	7	3.605409	0.17038	0.16006	0.35303	0.43334	0.41966	0.50873	0.38112	0.3889	0.22067	0.41974	0.33588	0.17348	0.57175	0.59785	0.50148	0.61905	0.46895	0.42156	0.31297	0.28544	0.41827	0.14425	0.2113	0.70002	0.36887	0.37556	0.20649	0.22537	0.36992	0.4025	0.45946	0.29968	0.35248	0.3608	0.25986	0.19193	0.42487	0.46182	0.79224	15.907	0.37301			3.98222e-06										RCV000575244	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000635931	Uncertain significance	germline	Familial cancer of breast									Uncertain_significance
chr2:g.215609850T>C	7	0.187047	0.31694	0.54927	0.35303	0.096	0.14396	0.37302	0.27156	0.32667	0.77843	0.34879	0.24959	0.15299	0.82153	0.89359	0.50148	0.61905	0.73137	0.3912	0.18833	0.54884	0.30822	0.44985	0.13036	0.15399	0.28327	0.42656	0.22041	0.20947	0.39342	0.62972	0.64695	0.24253	0.18489	0.21854	0.28084	0.70603	0.06779	0.17804	0.05225	2.8539	0.53532			7.96432e-06				9.416e-06	8.237e-06					RCV000549991	Uncertain significance	germline	Familial cancer of breast	RCV000566349	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr2:g.215609851G>C	7	2.799251	0.57496	0.56952	0.35303	0.27192	0.03045	0.38774	0.43753	0.47588	0.77593	0.75899	0.63957	0.4628	0.82153	0.59785	0.50148	0.61905	0.46895	0.67324	0.18833	0.63154	0.59219	0.65403	0.24208	0.28596	0.32608	0.71638	0.22599	0.20534	0.75425	0.7674	0.78918	0.45051	0.33005	0.19626	0.31981	0.71084	0.16903	0.18617	0.94836	19.4451	0.52386			3.98245e-06				9.416e-06	8.237e-06	RCV000567746	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	Uncertain_significance
chr2:g.215609854C>A	7	3.417249	0.42621	0.51796	0.35303	0.39244	0.70025	0.71576	0.37836	0.33786	0.78199	0.27691	0.19915	0.11795	0.41607	0.59785	0.50148	0.61905	0.46895	0.61998	0.1796	0.66782	0.53751	0.60011	0.26437	0.50856	0.21957	0.30238	0.2268	0.17139	0.2136	0.4025	0.18587	0.57599	0.43568	0.15602	0.53577	0.70276	0.51248	0.59159	0.22705	6.7567	0.60071			3.98276e-06				9.416e-06	8.237e-06																					
chr2:g.215609856G>T	7	-1.222309	0.01605	0.11932	0.35303	0.00073	0.01056	0.31041	0.0321	0.05808	0.23283	0.262	0.16635	0.09575	0.20778	0.59785	0.50148	0.61905	0.46895	0.19537	0.172	0.08639	0.0299	0.38839	0.09851	0.03692	0.08975	0.31627	0.21481	0.05097	0.3863	0.00635	0.00204	0.02946	0.04355	0.07532	0.0531	0.09122	0.03307	0.07444	0.36121	9.1503	0.19459	107		7.9666e-06	3.18613e-05			9.416e-06	8.237e-06					RCV000568292	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000635905	Uncertain significance	germline	Familial cancer of breast									Uncertain_significance
chr2:g.215609872C>T	7	1.229358	0.12054	0.11044	0.35303	0.01379	0.021	0.38043	0.1237	0.18991	0.53088	0.18785	0.03933	0.135	0.3407	0.89359	0.50148	0.61905	0.73137	0.33737	0.36887	0.19879	0.09481	0.14092	0.0718	0.02725	0.34498	0.31706	0.5344	0.65909	0.15716	0.10308	0.21384	0.12183	0.11217	0.07878	0.09965	0.05648	0.05046	0.0509	0.28578	7.8441	0.19055			3.98327e-06				9.415e-06	8.237e-06					RCV000565423	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV002526768	Uncertain significance	germline	Familial cancer of breast									Conflicting_interpretations_of_pathogenicity
chr2:g.215609875C>T	7	2.51147	0.48043	0.47349	0.35303	0.27053	0.48019	0.43258	0.46499	0.49455	0.80645	0.3489	0.22224	0.16086	0.52967	0.89359	0.50148	0.61905	0.73137	0.55431	0.44317	0.77504	0.47326	0.74955	0.0944	0.37068	0.44256	0.33788	0.61073	0.86279	0.3219	0.4025	0.45946	0.31796	0.33763	0.14024	0.15379	0.47281	0.25055	0.22426	0.41212	10.0204	0.31925			3.98422e-06										RCV001954357	Uncertain significance	germline	Familial cancer of breast	RCV002407195	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									
chr2:g.215609875del																																														3.98384e-06				9.415e-06	8.237e-06																					
chr2:g.215609880G>C	7	3.666863	0.44478	0.53459	0.35303	0.48679	0.4862	0.79791	0.60069	0.62689	0.72994	0.64152	0.55662	0.25604	0.54177	0.89359	0.50148	0.61905	0.73137	0.47908	0.8433	0.73995	0.65904	0.73916	0.27032	0.54746	0.43813	0.71638	0.54645	0.86279	0.64468	0.7674	0.78918	0.38765	0.39732	0.47787	0.60982	0.69527	0.34621	0.28032	0.76554	15.6208	0.71498			3.98543e-06				9.415e-06	8.237e-06	RCV002790436	Uncertain significance	germline	Familial cancer of breast																	
chr2:g.215610448G>C	7	2.735674	0.73787	0.73445	0.35303	0.28502	0.33982	0.46812	0.46109	0.49006	0.79277	0.40897	0.44552	0.13043	0.48138	0.7944	0.50148	0.61905	0.46895	0.4704	0.3898	0.7081	0.57141	0.68417	0.13968	0.43254	0.81001	0.71638	0.38083	0.86279	0.47236	0.33519	0.55201	0.2812	0.29098	0.23759	0.58896	0.82118	0.39097	0.33894	0.21488	6.524	0.52829			3.98238e-06																										
chr2:g.215610448G>T	7	3.104548	0.70363	0.69983	0.35303	0.27479	0.24866	0.41499	0.38952	0.43394	0.77593	0.39793	0.45032	0.13043	0.48138	0.7944	0.50148	0.61905	0.46895	0.42483	0.3898	0.60367	0.45304	0.60299	0.12239	0.39772	0.36503	0.71638	0.38083	0.86279	0.47236	0.33519	0.55201	0.28508	0.20792	0.26344	0.54864	0.74935	0.25255	0.33554	0.21488	6.524	0.67822			3.98238e-06										RCV000159819	Uncertain significance	germline	not provided	RCV000474889	Uncertain significance	germline	Familial cancer of breast	RCV000564659	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV002229764	Uncertain significance	germline	not specified	Uncertain_significance
chr2:g.215610451C>G	7	3.076932	0.22526	0.41853	0.35303	0.22976	0.18613	0.52377	0.24753	0.24902	0.79376	0.45425	0.21762	0.09128	0.17103	0.7944	0.50148	0.61905	0.46895	0.3236	0.29704	0.71766	0.40421	0.70777	0.10393	0.71551	0.33744	0.71638	0.36405	0.51752	0.29475	0.24713	0.15846	0.36665	0.36942	0.29157	0.43906	0.52768	0.44358	0.60972	0.37379	9.3648	0.46462			7.964e-06																										
chr2:g.215610451C>T	7	1.996567	0.24008	0.23003	0.35303	0.14428	0.1597	0.50571	0.16044	0.19585	0.80214	0.36011	0.14145	0.09128	0.17103	0.7944	0.50148	0.61905	0.46895	0.34112	0.29704	0.65547	0.2974	0.58417	0.07961	0.36767	0.34269	0.71638	0.36405	0.51752	0.29475	0.24713	0.15846	0.11197	0.143	0.32766	0.41618	0.4053	0.16793	0.29153	0.37379	9.3648	0.2158			3.982e-06				9.415e-06	8.236e-06					RCV002481123	Uncertain significance	unknown	not provided	RCV003164750	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									
chr2:g.215610454T>C	7	4.214471	0.55404	0.56279	0.35303	0.46595	0.78717	0.65643	0.53074	0.508	0.79761	0.48908	0.42365	0.16254	0.42757	0.7944	0.50148	0.61905	0.46895	0.71955	0.31955	0.80811	0.57369	0.83025	0.36299	0.46772	0.32293	0.71638	0.34869	0.47672	0.54263	0.30956	0.53101	0.5362	0.48197	0.26265	0.67705	0.76816	0.43085	0.47581	0.52413	11.9818	0.57177			7.96305e-06				1.883e-05	1.647e-05					RCV000524805	Uncertain significance	germline	Familial cancer of breast	RCV000774675	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr2:g.215610464T>C	7	-2.109001	0.05652	0.04758	0.35303	0.00455	0.00843	0.40877	0.00348	0.00466	0.571	0.03365	0.00937	0.24595	0.01172	0.7944	0.50148	0.61905	0.46895	0.15803	0.07761	0.25958	0.01952	0.48767	0.08266	0.13215	0.08975	0.06391	0.27583	0.25181	0.04467	0.01536	0.03536	0.02946	0.04355	0.07172	0.27463	0.31313	0.03235	0.03418	0.86419	17.06	0.04426			3.98e-06				9.415e-06	8.236e-06					RCV000487241	Uncertain significance	germline	not provided	RCV000635933	Uncertain significance	germline	Familial cancer of breast	RCV001013188	Likely benign	germline	Hereditary cancer-predisposing syndrome					Conflicting_interpretations_of_pathogenicity
chr2:g.215610466T>C	7	-0.174289	0.12227	0.34095	0.35303	0.01671	2e-05	0.30337	0.08126	0.15929	0.78967	0.07046	0.01488	0.21453	0.48473	0.7944	0.50148	0.61905	0.46895	0.20891	0.38439	0.35818	0.07005	0.37774	0.10581	0.00303	0.24436	0.36153	0.28051	0.26295	0.46634	0.07101	0.16068	0.02946	0.01387	0.41679	0.00237	0.50496	0.00964	0.06666	0.64652	14.1115	0.30347			7.95919e-06				9.415e-06	8.236e-06					RCV000791826	Uncertain significance	germline	Familial cancer of breast	RCV001013167	Likely benign	germline	Hereditary cancer-predisposing syndrome									Conflicting_interpretations_of_pathogenicity
chr2:g.215610491C>A	7	1.701661	0.37425	0.36571	0.35303	0.33512	0.37319	0.51502	0.26041	0.21969	0.80214	0.2154	0.10901	0.11053	0.26226	0.7944	0.96076	0.61905	0.92422	0.42156	0.2644	0.79779	0.35502	0.78195	0.13013	0.48228	0.35022	0.06391	0.32078	0.16353	0.16062	0.24713	0.35621	0.36976	0.50679	0.14564	0.34596	0.6442	0.36709	0.33554	0.29315	7.9758	0.19995				6.37064e-05					RCV000557563	Uncertain significance	germline	Familial cancer of breast																	Uncertain_significance
chr2:g.215610494G>A	7	4.518431	0.60506	0.67402	0.35303	0.61292	0.79373	0.62753	0.45559	0.39519	0.8073	0.34997	0.11695	0.13939	0.51083	0.7944	0.96076	0.61905	0.92422	0.694	0.62929	0.80713	0.51106	0.79152	0.43926	0.2987	0.39232	0.33075	0.34264	0.16942	0.3807	0.33519	0.21228	0.90584	0.88582	0.42149	0.55983	0.82516	0.54683	0.79402	0.44692	10.6251	0.61764			3.97874e-06				9.415e-06	8.236e-06																					
chr2:g.215610496T>C	7	4.228708	0.40114	0.4959	0.35303	0.63241	0.88995	0.7276	0.5137	0.4596	0.80815	0.42465	0.47691	0.33023	0.7172	0.7944	0.96076	0.61905	0.92422	0.20372	0.36034	0.81753	0.5816	0.75678	0.25151	0.72935	0.08975	0.32453	0.37394	0.21	0.65286	0.30956	0.53101	0.53183	0.46548	0.16239	0.70314	0.68757	0.43085	0.70582	0.74113	15.3523	0.42639			3.97896e-06																										
chr2:g.215610497C>T	7	0.344699	0.26277	0.36275	0.35303	0.01738	0.01753	0.3127	0.11334	0.16036	0.79072	0.19391	0.05064	0.12028	0.37357	0.7944	0.96076	0.61905	0.92422	0.48957	0.36034	0.44894	0.16449	0.4052	0.09612	0.05001	0.08975	0.31069	0.39806	0.2183	0.32298	0.24713	0.1647	0.12183	0.12992	0.23469	0.08033	0.39764	0.00964	0.02603	0.20193	6.2767	0.30233			3.97886e-06				9.415e-06	8.236e-06					RCV000468259	Uncertain significance	germline	Familial cancer of breast	RCV001012995	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr2:g.215610499_215610500insTGAGCA																																														7.9576e-06				1.883e-05	1.647e-05																					
chr2:g.215610499C>A	7	3.265589	0.33926	0.40404	0.35303	0.49452	0.40648	0.68968	0.23319	0.19559	0.78427	0.13681	0.08173	0.08694	0.13445	0.7944	0.96076	0.61905	0.92422	0.29593	0.25025	0.65909	0.50502	0.58928	0.27319	0.458	0.08975	0.24297	0.43643	0.25917	0.13359	0.24713	0.35621	0.5075	0.42203	0.20735	0.68178	0.55615	0.44358	0.52389	0.18787	6.0083	0.47949			1.19364e-05										RCV000204626	Uncertain significance	germline	Familial cancer of breast	RCV000236930	Uncertain significance	germline	not provided	RCV000561998	Uncertain significance	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr2:g.215610499C>T	7	0.353443	0.20062	0.19036	0.35303	0.01514	0.19343	0.30503	0.08977	0.10474	0.7886	0.09223	0.02872	0.08694	0.13445	0.7944	0.96076	0.61905	0.92422	0.23687	0.25025	0.55013	0.11108	0.34375	0.07918	0.21413	0.08975	0.24297	0.43643	0.25917	0.13359	0.24713	0.35621	0.12996	0.087	0.20909	0.24026	0.31778	0.12265	0.19721	0.18787	6.0083	0.17002			3.9788e-06						RCV000705158	Uncertain significance	germline	Familial cancer of breast																	Uncertain_significance
chr2:g.215610500T>C	7	0.237132	0.26125	0.25135	0.35303	0.09897	0.35976	0.53341	0.14277	0.14441	0.79376	0.16231	0.06062	0.0885	0.14095	0.7944	0.96076	0.61905	0.92422	0.19645	0.25025	0.7147	0.22973	0.60208	0.07888	0.458	0.08975	0.24297	0.44937	0.2712	0.30139	0.30956	0.0968	0.17573	0.12133	0.1593	0.47514	0.45247	0.25768	0.3919	0.35474	9.0401	0.14763				3.18451e-05					RCV002407556	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	
chr2:g.215610502A>G	7	5.840532	0.89141	0.89004	0.35303	0.89693	0.96895	0.88731	0.78491	0.74844	0.85003	0.68675	0.68347	0.33023	0.7172	0.7944	0.96076	0.61905	0.92422	0.56644	0.62929	0.92266	0.91002	0.93532	0.51703	0.87354	0.81001	0.71638	0.46353	0.36419	0.71359	0.62972	0.85444	0.90584	0.97372	0.63051	0.8863	0.96133	0.7849	0.83351	0.74113	15.3523	0.97317			3.97905e-06										RCV000164425	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000464437	Uncertain significance	unknown	Familial cancer of breast	RCV000588873	Uncertain significance	germline	not provided					Uncertain_significance
chr2:g.215610505A>G	7	1.862757	0.26986	0.50819	0.35303	0.22449	0.04761	0.50054	0.30771	0.33532	0.78537	0.38436	0.26615	0.13635	0.45968	0.7944	0.96076	0.61905	0.92422	0.18591	0.25214	0.63834	0.39943	0.55927	0.24485	0.3072	0.31467	0.71638	0.45453	0.38718	0.48572	0.62972	0.85444	0.41149	0.44907	0.47169	0.47852	0.59375	0.17643	0.25362	0.27905	7.7222	0.55106			7.95741e-06										RCV000806527	Uncertain significance	germline	Familial cancer of breast	RCV001012961	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr2:g.215610506T>C	7	0.570595	0.28136	0.38285	0.35303	0.06774	0.0434	0.40838	0.1782	0.21568	0.78752	0.28755	0.07044	0.0878	0.15729	0.7944	0.96076	0.61905	0.92422	0.52582	0.25214	0.48704	0.26833	0.24463	0.14101	0.2156	0.25674	0.34061	0.44452	0.38036	0.183	0.30956	0.53101	0.30664	0.27542	0.29179	0.28906	0.32913	0.12109	0.22084	0.02719	1.7118	0.45331			3.97883e-06						RCV003176961	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	
chr2:g.215610529C>G	7	5.261014	0.39525	0.49073	0.35303	0.69663	0.6718	0.66769	0.615	0.60979	0.6324	0.5265	0.37963	0.16901	0.52775	0.7944	0.96076	0.61905	0.92422	0.79569	0.46924	0.6589	0.53136	0.68294	0.33943	0.388	0.40911	0.36753	0.47498	0.86279	0.46414	0.24713	0.35621	0.59353	0.52749	0.25443	0.69593	0.65226	0.5553	0.54541	0.45992	10.8538	0.47208			3.9789e-06				9.415e-06	8.236e-06	RCV001178022	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	Uncertain_significance
chr2:g.215610532C>T	7	6.218172	0.48227	0.64066	0.35303	0.57048	0.68858	0.62463	0.79822	0.76265	0.79854	0.56638	0.55638	0.22617	0.52588	0.7944	0.96076	0.61905	0.92422	0.61484	0.62929	0.90225	0.7333	0.92117	0.42767	0.90714	0.47278	0.71638	0.53726	0.86279	0.64918	0.24713	0.35621	0.77913	0.8111	0.41651	0.51319	0.81252	0.72154	0.69154	0.81832	16.1942	0.85343			3.97883e-06	6.37064e-05				8.236e-06					RCV000220167	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000547252	Uncertain significance	germline	Familial cancer of breast	RCV000781931	Uncertain significance	germline	not specified	RCV001589147	Uncertain significance	germline	not provided	Uncertain_significance
chr2:g.215610535C>A	7	6.753568	0.69396	0.74412	0.35303	0.79417	0.85172	0.76036	0.76936	0.77724	0.85703	0.52704	0.50359	0.23763	0.74745	0.7944	0.96076	0.61905	0.92422	0.71149	0.46924	0.89797	0.74325	0.90373	0.47196	0.76995	0.81001	0.71638	0.55675	0.86279	0.53409	0.24713	0.35621	0.90584	0.76457	0.41276	0.76496	0.8096	0.63226	0.7415	0.70081	14.8692	0.79022			3.97893e-06										RCV000572910	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000813408	Uncertain significance	germline	Familial cancer of breast	RCV002298672	Uncertain significance	germline	not specified					Uncertain_significance
chr2:g.215610537T>C	7	4.240668	0.46747	0.5421	0.35303	0.4936	0.6379	0.4733	0.4408	0.36429	0.83157	0.27148	0.0805	0.12296	0.03718	0.7944	0.96076	0.61905	0.92422	0.50788	0.4496	0.80326	0.71791	0.71386	0.31614	0.43825	0.32035	0.3938	0.54328	0.86279	0.15897	0.30956	0.53101	0.61118	0.67262	0.2852	0.24898	0.76881	0.51248	0.4939	0.0218	1.4248	0.38027			3.97899e-06										RCV001768240	Uncertain significance	germline	not provided	RCV002304237	Uncertain significance	germline	Familial cancer of breast									Uncertain_significance
chr2:g.215610542G>A	7	3.50839	0.31395	0.30456	0.35303	0.30236	0.51028	0.7565	0.41013	0.37851	0.57729	0.3051	0.16422	0.1029	0.28568	0.7944	0.96076	0.61905	0.92422	0.46599	0.34793	0.44088	0.4925	0.25304	0.23348	0.44537	0.24913	0.34134	0.48669	0.44233	0.37413	0.33519	0.22289	0.44688	0.44119	0.29005	0.55662	0.27398	0.36113	0.47581	0.11644	4.5792	0.37717			3.97918e-06				9.415e-06	8.236e-06					RCV000219042	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000474211	Uncertain significance	germline	Familial cancer of breast	RCV000767169	Uncertain significance	germline	not provided					Uncertain_significance
chr2:g.215610566G>A	8	10.840595	0.88973	0.93439	0.35303		0.79174		0.77232	0.62621		0.47142	0.14921	0.14816	0.38718	0.7944	0.96076	0.61905	0.92422		0.13581						0.81001	0.38783	0.48062	0.41727	0.62479	0.33519	0.55201								0.54833	12.4167	0.88909			2.38758e-05	3.18613e-05			3.766e-05	4.942e-05					RCV000115616	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000205536	Conflicting interpretations of pathogenicity	germline	Familial cancer of breast	RCV000212135	Pathogenic	germline	not provided	RCV000588742	Pathogenic	germline	Hereditary breast ovarian cancer syndrome	Conflicting_interpretations_of_pathogenicity
chr2:g.215610571G>A	7	1.177168	0.40401	0.57372	0.35303	0.15795	0.38181	0.64131	0.15865	0.16219	0.85943	0.1762	0.19859	0.10539	0.29194	0.7944	0.96076	0.61905	0.92422	0.20265	0.16404	0.78407	0.2746	0.66297	0.11367	0.60977	0.08975	0.23328	0.51904	0.36873	0.42474	0.33519	0.2129	0.33564	0.2796	0.23446	0.61435	0.38986	0.41364	0.4511	0.29195	7.9542	0.55972			7.95881e-06				9.415e-06	8.236e-06					RCV000159818	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000235115	Uncertain significance	germline	not provided	RCV000809645	Uncertain significance	germline	Familial cancer of breast					Uncertain_significance
chr2:g.215610571G>C	7	-0.779243	0.26486	0.44614	0.35303	0.04326	0.14758	0.37074	0.08008	0.10414	0.85003	0.18354	0.2323	0.10539	0.29194	0.7944	0.96076	0.61905	0.92422	0.15589	0.16404	0.70437	0.09113	0.50886	0.07831	0.15224	0.08975	0.23328	0.51904	0.36873	0.42474	0.33519	0.2129	0.17573	0.143	0.13346	0.29114	0.26358	0.05534	0.05685	0.29195	7.9542	0.27197			3.9794e-06										RCV001012727	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001238558	Uncertain significance	germline	Familial cancer of breast									Uncertain_significance
chr2:g.215610572_215610579del																																														3.9794e-06																										
chr2:g.215610574T>C	7	-0.907787	0.14822	0.32574	0.35303	0.03891	0.04122	0.2876	0.07316	0.10048	0.84842	0.07328	0.06874	0.09378	0.23081	0.7944	0.96076	0.61905	0.92422	0.38453	0.25628	0.60738	0.08765	0.48455	0.06891	0.08828	0.08975	0.16614	0.49324	0.35319	0.19306	0.30956	0.53101	0.14184	0.12992	0.13567	0.25551	0.24469	0.06184	0.15939	0.29933	8.0858	0.16308			3.97956e-06										RCV001012702	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001860718	Uncertain significance	germline	Familial cancer of breast									Uncertain_significance
chr2:g.215610579C>A	6	3.157444	0.14603	0.30857	0.35303		0.26566		0.86102	0.71927		0.48651		0.1354	0.52588	0.03792	0.03468	0.02821	0.03765								0.23527	0.22578	0.38403	0.2848	0.35333	0.24713	0.35621								0.3279	8.5812				7.95931e-06				9.415e-06	8.236e-06	RCV001981212	Pathogenic	germline	Familial cancer of breast																	
chr2:g.215617170C>T			0.68765	0.79486	0.35303		0.54155		0.93528	0.85433		0.89372		0.38034	0.61157	0.03658	0.03468	0.03346	0.03335								0.81001	0.41325	0.20649	0.24807	0.63708	0.26987	0.45946								0.89248	18.0427				3.97947e-06																										
chr2:g.215617175G>A	7	0.673196	0.48683	0.47998	0.35303	0.05182	0.10938	0.50093	0.0996	0.11217	0.86146	0.19412	0.14031	0.10845	0.33575	0.59785	0.96076	0.67416	0.92422	0.37907	0.32266	0.77625	0.17144	0.63108	0.07944	0.29013	0.08975	0.17678	0.18471	0.13723	0.32476	0.0283	0.01864	0.17573	0.14941	0.18457	0.62518	0.23632	0.26965	0.72224	0.16271	5.5306	0.60071			3.97943e-06										RCV001012668	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001860717	Uncertain significance	germline	Familial cancer of breast									Uncertain_significance
chr2:g.215617182G>C	7	0.539099	0.4335	0.6026	0.35303	0.20181	0.12833	0.35104	0.29972	0.29022	0.84628	0.77351	0.51942	0.19914	0.44525	0.59785	0.96076	0.67416	0.92422	0.50694	0.14005	0.77484	0.4007	0.63485	0.11982	0.46185	0.08975	0.71638	0.19209	0.22288	0.72957	0.50648	0.78918	0.33965	0.23607	0.14661	0.44852	0.58633	0.21634	0.16717	0.57839	12.9577	0.64393			3.97959e-06																										
chr2:g.215617183_215617186del																																														3.97959e-06				9.415e-06	8.237e-06					RCV001012637	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV002549373	Pathogenic	germline	Familial cancer of breast									
chr2:g.215617196G>C	8	10.841164	0.92855	0.97155	0.35303		0.56695		0.82872	0.69796		0.71769	0.15206	0.16716	0.39533	0.59785	0.96076	0.67416	0.92422		0.06719						0.81001	0.71638	0.33137	0.37846	0.4061	0.50648	0.78918								0.51935	11.8954	0.98167			1.19358e-05				9.415e-06	1.647e-05					RCV000129880	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000206283	Pathogenic	germline	Familial cancer of breast	RCV000212133	Pathogenic/Likely pathogenic	germline	not provided	RCV000501812	Pathogenic	germline	Breast cancer, susceptibility to	Pathogenic/Likely_pathogenic
chr2:g.215617202T>C	7	-0.386929	0.09622	0.26291	0.35303	0.01503	0.16936	0.36095	0.21586	0.24274	0.84773	0.44743	0.24039	0.09869	0.25932	0.59785	0.96076	0.67416	0.92422	0.40874	0.17093	0.74357	0.15669	0.61702	0.06891	0.35949	0.2779	0.42656	0.33958	0.65909	0.23565	0.47794	0.64695	0.14655	0.143	0.09574	0.28906	0.31313	0.13175	0.10967	0.27321	7.6153	0.23125			3.58029e-05				7.532e-05	6.589e-05					RCV000544556	Uncertain significance	germline	Familial cancer of breast	RCV000772626	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr2:g.215617228T>A	7	3.872203	0.17966	0.4165	0.35303	0.57782	0.57696	0.74549	0.27342	0.2195	0.86415	0.32736	0.22558	0.09753	0.07003	0.89359	0.96076	0.67416	0.92422	0.63097	0.40475	0.87528	0.53835	0.88276	0.42886	0.67893	0.38571	0.3202	0.26088	0.30709	0.08695	0.025	0.03598	0.65571	0.54942	0.286	0.60029	0.66582	0.68238	0.62352	0.60268	13.3908	0.6533			7.95703e-06					8.237e-06					RCV000581622	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000589673	Uncertain significance	germline	not specified	RCV001066071	Uncertain significance	germline	Familial cancer of breast					Uncertain_significance
chr2:g.215617247G>C	7	4.159006	0.62693	0.69166	0.35303	0.48313	0.45113	0.522	0.51483	0.47864	0.85091	0.70829	0.62845	0.36487	0.57399	0.89359	0.96076	0.67416	0.92422	0.72722	0.52346	0.82158	0.75845	0.87557	0.33939	0.48678	0.36268	0.71638	0.13371	0.21405	0.72957	0.50648	0.78918	0.61118	0.49194	0.11947	0.49187	0.80486	0.61437	0.69154	0.88269	17.7245	0.71854			3.97899e-06				9.415e-06	8.237e-06																					
